"DataInicial";"DataFinal";"Cd_Exercicio";"Cd_AnoExecucao";"Administracao";"Cd_Orgao";"Sigla_Orgao";"Ds_Orgao";"Cd_Unidade";"Ds_Unidade";"Cd_Funcao";"Ds_Funcao";"Cd_SubFuncao";"Ds_SubFuncao";"Cd_Programa";"Ds_Programa";"PA";"PAPA";"ProjetoAtividade";"Ds_Projeto_Atividade";"ProjAtiv_Descricao";"Cd_Despesa";"Ds_Despesa";"Categoria_Despesa";"Ds_Categoria";"Grupo_Despesa";"Ds_Grupo";"Cd_Modalidade";"Ds_Modalidade";"Cd_Elemento";"Cd_Fonte";"Ds_Fonte";"COD_EX_FONT_REC";"TXT_EX_FONT_REC";"COD_DSTN_REC";"TXT_DSTN_REC";"COD_VINC_REC_PMSP";"TXT_VINC_PMSP";"COD_TIP_CRED_ORCM";"TXT_TIP_CRED_ORCM";"COD_RDZD_FONT_REC";"TXT_FONT_REC_RDZD";"Cd_Nro_Emenda_Dotacao";"Vl_Orcado_Ano";"Vl_Suplementado";"Vl_Reduzido";"Vl_SuplementadoLiquido";"Vl_SuplementadoEmTramitacao";"Vl_ReduzidoEmTramitacao";"Vl_Orcado_Atualizado";"Vl_Congelado";"Vl_Descongelado";"Vl_CongeladoLiquido";"Disponivel";"Vl_ReservadoLiquido";"Vl_EmpenhadoLiquido";"Vl_Liquidado";"Vl_Pago";"Saldo_Dotacao";"DataExtracao"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"122";"Administração Geral";"3010";"Melhoria da qualidade e ampliação do acesso à educação";"Atividades";"Atividades";"2824";"Ações e materiais de apoio Didático-Pedagógico Educacional";"2824 - Ações e materiais de apoio Didático-Pedagógico Educacional";"33903100";"Premiações Culturais, Artísticas, Científicas, Desport. e Outras";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"31";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"15000";"0,00";"0,00";"0,00";"0,00";"0,00";"15000,00";"5000,00";"0,00";"5000,00";"10000,00";"7155,00";"7155,00";"7155,00";"7155,00";"2845,00";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"122";"Administração Geral";"3010";"Melhoria da qualidade e ampliação do acesso à educação";"Atividades";"Atividades";"2824";"Ações e materiais de apoio Didático-Pedagógico Educacional";"2824 - Ações e materiais de apoio Didático-Pedagógico Educacional";"33903200";"Material, Bem ou Serviço para Distribuição Gratuita";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"32";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"10000";"0,00";"0,00";"0,00";"0,00";"0,00";"10000,00";"10000,00";"0,00";"10000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"122";"Administração Geral";"3010";"Melhoria da qualidade e ampliação do acesso à educação";"Atividades";"Atividades";"2824";"Ações e materiais de apoio Didático-Pedagógico Educacional";"2824 - Ações e materiais de apoio Didático-Pedagógico Educacional";"33903600";"Outros Serviços de Terceiros - Pessoa Física";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"36";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"25000";"0,00";"0,00";"0,00";"0,00";"0,00";"25000,00";"20000,00";"3000,00";"17000,00";"8000,00";"0,00";"0,00";"0,00";"0,00";"8000,00";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"122";"Administração Geral";"3010";"Melhoria da qualidade e ampliação do acesso à educação";"Atividades";"Atividades";"2824";"Ações e materiais de apoio Didático-Pedagógico Educacional";"2824 - Ações e materiais de apoio Didático-Pedagógico Educacional";"33903900";"Outros Serviços de Terceiros -Pessoa Jurídica";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"39";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"3000000";"0,00";"0,00";"0,00";"0,00";"0,00";"3000000,00";"2030308,00";"100000,00";"1930308,00";"1069692,00";"1054461,80";"1054461,80";"1004941,80";"1004941,80";"15230,20";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"122";"Administração Geral";"3010";"Melhoria da qualidade e ampliação do acesso à educação";"Atividades";"Atividades";"2824";"Ações e materiais de apoio Didático-Pedagógico Educacional";"2824 - Ações e materiais de apoio Didático-Pedagógico Educacional";"33904700";"Obrigações Tributárias e Contributivas";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"47";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"10000";"0,00";"4000,00";"-4000,00";"0,00";"0,00";"6000,00";"5000,00";"0,00";"5000,00";"1000,00";"0,00";"0,00";"0,00";"0,00";"1000,00";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"122";"Administração Geral";"3010";"Melhoria da qualidade e ampliação do acesso à educação";"Atividades";"Atividades";"2824";"Ações e materiais de apoio Didático-Pedagógico Educacional";"2824 - Ações e materiais de apoio Didático-Pedagógico Educacional";"44905200";"Equipamentos e Material Permanente";"4";"Despesas de Capital";"4";"INVESTIMENTOS";"90";"Aplicações Diretas";"52";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"8000";"0,00";"0,00";"0,00";"0,00";"0,00";"8000,00";"8000,00";"0,00";"8000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"122";"Administração Geral";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2100";"Administração da Unidade";"2100 - Administração da Unidade";"33901400";"Diárias - Civil";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"14";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"10000";"0,00";"0,00";"0,00";"0,00";"0,00";"10000,00";"10000,00";"0,00";"10000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"122";"Administração Geral";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2100";"Administração da Unidade";"2100 - Administração da Unidade";"33903000";"Material de Consumo";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"30";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"80000";"0,00";"0,00";"0,00";"0,00";"0,00";"80000,00";"0,00";"0,00";"0,00";"80000,00";"76699,87";"76699,87";"53227,59";"53227,59";"3300,13";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"122";"Administração Geral";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2100";"Administração da Unidade";"2100 - Administração da Unidade";"33903300";"Passagens e Despesas com Locomoção";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"33";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"10000";"0,00";"0,00";"0,00";"0,00";"0,00";"10000,00";"10000,00";"0,00";"10000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"122";"Administração Geral";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2100";"Administração da Unidade";"2100 - Administração da Unidade";"33903600";"Outros Serviços de Terceiros - Pessoa Física";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"36";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"218400";"0,00";"0,00";"0,00";"0,00";"0,00";"218400,00";"52892,00";"0,00";"52892,00";"165508,00";"164019,18";"164019,18";"151450,28";"151450,28";"1488,82";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"122";"Administração Geral";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2100";"Administração da Unidade";"2100 - Administração da Unidade";"33903700";"Locação de Mão-de-Obra";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"37";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"60000";"0,00";"0,00";"0,00";"0,00";"0,00";"60000,00";"55000,00";"0,00";"55000,00";"5000,00";"0,00";"0,00";"0,00";"0,00";"5000,00";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"122";"Administração Geral";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2100";"Administração da Unidade";"2100 - Administração da Unidade";"33903900";"Outros Serviços de Terceiros -Pessoa Jurídica";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"39";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"6000000";"0,00";"0,00";"0,00";"0,00";"0,00";"6000000,00";"500000,00";"229000,00";"271000,00";"5729000,00";"5413127,72";"5413127,72";"4840665,65";"4824769,49";"315872,28";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"122";"Administração Geral";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2100";"Administração da Unidade";"2100 - Administração da Unidade";"33904700";"Obrigações Tributárias e Contributivas";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"47";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"96000";"0,00";"11755,09";"-11755,09";"0,00";"0,00";"84244,91";"41000,00";"0,00";"41000,00";"43244,91";"0,00";"0,00";"0,00";"0,00";"43244,91";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"122";"Administração Geral";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2100";"Administração da Unidade";"2100 - Administração da Unidade";"44905200";"Equipamentos e Material Permanente";"4";"Despesas de Capital";"4";"INVESTIMENTOS";"90";"Aplicações Diretas";"52";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"80000";"0,00";"0,00";"0,00";"0,00";"0,00";"80000,00";"64000,00";"16000,00";"48000,00";"32000,00";"26854,00";"26854,00";"22744,00";"22744,00";"5146,00";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"126";"Tecnologia da Informação";"3024";"Suporte Administrativo";"Atividades";"Atividades";"2818";"Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação";"2818 - Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação";"33903000";"Material de Consumo";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"30";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"100000";"0,00";"0,00";"0,00";"0,00";"0,00";"100000,00";"91200,00";"15200,00";"76000,00";"24000,00";"0,00";"0,00";"0,00";"0,00";"24000,00";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"128";"Formação de Recursos Humanos";"3010";"Melhoria da qualidade e ampliação do acesso à educação";"Projetos";"Projetos";"3361";"Implantação de pólos da Universidade Aberta do Brasil - UAB";"3361 - Implantação de pólos da Universidade Aberta do Brasil - UAB";"44903000";"Material de Consumo";"4";"Despesas de Capital";"4";"INVESTIMENTOS";"90";"Aplicações Diretas";"30";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"65000";"0,00";"0,00";"0,00";"0,00";"0,00";"65000,00";"0,00";"0,00";"0,00";"65000,00";"3249,00";"3249,00";"3249,00";"3249,00";"61751,00";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"128";"Formação de Recursos Humanos";"3010";"Melhoria da qualidade e ampliação do acesso à educação";"Projetos";"Projetos";"3361";"Implantação de pólos da Universidade Aberta do Brasil - UAB";"3361 - Implantação de pólos da Universidade Aberta do Brasil - UAB";"44903900";"Outros Serviços de Terceiros - Pessoa Jurídica";"4";"Despesas de Capital";"4";"INVESTIMENTOS";"90";"Aplicações Diretas";"39";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"330000";"0,00";"0,00";"0,00";"0,00";"0,00";"330000,00";"0,00";"0,00";"0,00";"330000,00";"0,00";"0,00";"0,00";"0,00";"330000,00";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"128";"Formação de Recursos Humanos";"3010";"Melhoria da qualidade e ampliação do acesso à educação";"Projetos";"Projetos";"3361";"Implantação de pólos da Universidade Aberta do Brasil - UAB";"3361 - Implantação de pólos da Universidade Aberta do Brasil - UAB";"44905200";"Equipamentos e Material Permanente";"4";"Despesas de Capital";"4";"INVESTIMENTOS";"90";"Aplicações Diretas";"52";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"95000";"0,00";"0,00";"0,00";"0,00";"0,00";"95000,00";"0,00";"0,00";"0,00";"95000,00";"7677,00";"7677,00";"7677,00";"7677,00";"87323,00";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"128";"Formação de Recursos Humanos";"3011";"Modernização e descentralização da gestão e prestação de serviços";"Atividades";"Atividades";"2180";"Capacitação, Formação e Aperfeiçoamento de Servidores";"2180 - Capacitação, Formação e Aperfeiçoamento de Servidores";"33903000";"Material de Consumo";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"30";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"15000";"0,00";"0,00";"0,00";"0,00";"0,00";"15000,00";"15000,00";"0,00";"15000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"128";"Formação de Recursos Humanos";"3011";"Modernização e descentralização da gestão e prestação de serviços";"Atividades";"Atividades";"2180";"Capacitação, Formação e Aperfeiçoamento de Servidores";"2180 - Capacitação, Formação e Aperfeiçoamento de Servidores";"33903600";"Outros Serviços de Terceiros - Pessoa Física";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"36";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"150000";"0,00";"0,00";"0,00";"0,00";"0,00";"150000,00";"150000,00";"8000,00";"142000,00";"8000,00";"0,00";"0,00";"0,00";"0,00";"8000,00";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"128";"Formação de Recursos Humanos";"3011";"Modernização e descentralização da gestão e prestação de serviços";"Atividades";"Atividades";"2180";"Capacitação, Formação e Aperfeiçoamento de Servidores";"2180 - Capacitação, Formação e Aperfeiçoamento de Servidores";"33903900";"Outros Serviços de Terceiros -Pessoa Jurídica";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"39";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"200000";"0,00";"0,00";"0,00";"0,00";"0,00";"200000,00";"185000,00";"9000,00";"176000,00";"24000,00";"8000,00";"8000,00";"8000,00";"8000,00";"16000,00";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"128";"Formação de Recursos Humanos";"3011";"Modernização e descentralização da gestão e prestação de serviços";"Atividades";"Atividades";"2180";"Capacitação, Formação e Aperfeiçoamento de Servidores";"2180 - Capacitação, Formação e Aperfeiçoamento de Servidores";"33904700";"Obrigações Tributárias e Contributivas";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"47";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"15000";"0,00";"0,00";"0,00";"0,00";"0,00";"15000,00";"15000,00";"1600,00";"13400,00";"1600,00";"0,00";"0,00";"0,00";"0,00";"1600,00";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"361";"Ensino Fundamental";"3023";"Superação da extrema pobreza";"Atividades";"Atividades";"2826";"Alfabetização de Jovens e Adultos";"2826 - Alfabetização de Jovens e Adultos";"33903900";"Outros Serviços de Terceiros -Pessoa Jurídica";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"39";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1082952";"0,00";"0,00";"0,00";"0,00";"0,00";"1082952,00";"5976,00";"0,00";"5976,00";"1076976,00";"944259,75";"944259,75";"913390,87";"913390,87";"132716,25";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"365";"Educação Infantil";"3010";"Melhoria da qualidade e ampliação do acesso à educação";"Atividades";"Atividades";"2825";"Operação e Manutenção de CEIs e Creches da rede conveniada e outras modalidades de parcerias";"2825 - Operação e Manutenção de CEIs e Creches da rede conveniada e outras modalidades de parcerias";"33903900";"Outros Serviços de Terceiros -Pessoa Jurídica";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"39";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"59398100";"24721444,54";"102003,37";"24619441,17";"0,00";"0,00";"84017541,17";"0,00";"0,00";"0,00";"84017541,17";"83914955,16";"83914955,16";"83613927,66";"83613927,66";"102586,01";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"365";"Educação Infantil";"3010";"Melhoria da qualidade e ampliação do acesso à educação";"Atividades";"Atividades";"2825";"Operação e Manutenção de CEIs e Creches da rede conveniada e outras modalidades de parcerias";"2825 - Operação e Manutenção de CEIs e Creches da rede conveniada e outras modalidades de parcerias";"33903900";"Outros Serviços de Terceiros -Pessoa Jurídica";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"39";"02";"Transferências Federais";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"2202390,00";"0,00";"2202390,00";"0,00";"0,00";"2202390,00";"0,00";"0,00";"0,00";"2202390,00";"2202390,00";"2202390,00";"2202390,00";"2202390,00";"0,00";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"365";"Educação Infantil";"3010";"Melhoria da qualidade e ampliação do acesso à educação";"Atividades";"Atividades";"2825";"Operação e Manutenção de CEIs e Creches da rede conveniada e outras modalidades de parcerias";"2825 - Operação e Manutenção de CEIs e Creches da rede conveniada e outras modalidades de parcerias";"33909200";"Despesas de Exercícios Anteriores";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"92";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"484117,57";"0,00";"484117,57";"0,00";"0,00";"484117,57";"0,00";"0,00";"0,00";"484117,57";"484117,57";"484117,57";"484117,57";"484117,57";"0,00";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"368";"Educação Básica";"3010";"Melhoria da qualidade e ampliação do acesso à educação";"Atividades";"Atividades";"2822";"Operação e Manutenção do Sistema Municipal de Ensino";"2822 - Operação e Manutenção do Sistema Municipal de Ensino";"33903000";"Material de Consumo";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"30";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2260000";"0,00";"0,00";"0,00";"0,00";"0,00";"2260000,00";"0,00";"0,00";"0,00";"2260000,00";"2253559,99";"2253559,99";"2252146,99";"2252146,99";"6440,01";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"368";"Educação Básica";"3010";"Melhoria da qualidade e ampliação do acesso à educação";"Atividades";"Atividades";"2822";"Operação e Manutenção do Sistema Municipal de Ensino";"2822 - Operação e Manutenção do Sistema Municipal de Ensino";"33903600";"Outros Serviços de Terceiros - Pessoa Física";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"36";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"496911";"0,00";"0,00";"0,00";"0,00";"0,00";"496911,00";"76705,00";"0,00";"76705,00";"420206,00";"335582,33";"335582,33";"298172,98";"295292,98";"84623,67";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"368";"Educação Básica";"3010";"Melhoria da qualidade e ampliação do acesso à educação";"Atividades";"Atividades";"2822";"Operação e Manutenção do Sistema Municipal de Ensino";"2822 - Operação e Manutenção do Sistema Municipal de Ensino";"33903900";"Outros Serviços de Terceiros -Pessoa Jurídica";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"39";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"20990000";"0,00";"1781103,32";"-1781103,32";"0,00";"0,00";"19208896,68";"3743046,00";"0,00";"3743046,00";"15465850,68";"15394202,53";"15394202,53";"13473037,68";"12816482,77";"71648,15";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"368";"Educação Básica";"3010";"Melhoria da qualidade e ampliação do acesso à educação";"Atividades";"Atividades";"2822";"Operação e Manutenção do Sistema Municipal de Ensino";"2822 - Operação e Manutenção do Sistema Municipal de Ensino";"33904700";"Obrigações Tributárias e Contributivas";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"90";"Aplicações Diretas";"47";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"58800";"0,00";"0,00";"0,00";"0,00";"0,00";"58800,00";"0,00";"0,00";"0,00";"58800,00";"40000,00";"40000,00";"31533,20";"26980,40";"18800,00";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"368";"Educação Básica";"3010";"Melhoria da qualidade e ampliação do acesso à educação";"Atividades";"Atividades";"2822";"Operação e Manutenção do Sistema Municipal de Ensino";"2822 - Operação e Manutenção do Sistema Municipal de Ensino";"44905200";"Equipamentos e Material Permanente";"4";"Despesas de Capital";"4";"INVESTIMENTOS";"90";"Aplicações Diretas";"52";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"288000";"0,00";"0,00";"0,00";"0,00";"0,00";"288000,00";"261108,00";"16000,00";"245108,00";"42892,00";"33393,12";"33393,12";"33393,12";"33393,12";"9498,88";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"368";"Educação Básica";"3010";"Melhoria da qualidade e ampliação do acesso à educação";"Atividades";"Atividades";"2839";"Transferência de Recursos Financeiros  para as Unidades Educacionais";"2839 - Transferência de Recursos Financeiros  para as Unidades Educacionais";"33503900";"Outros Serviços de Terceiros - Pessoa Jurídica";"3";"Despesas Correntes";"3";"OUTRAS DESPESAS CORRENTES";"50";"Transferências a Instituições Privadas sem fins Lucrativos";"39";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"6887606";"0,00";"0,00";"0,00";"0,00";"0,00";"6887606,00";"2436218,86";"2191970,54";"244248,32";"6643357,68";"6624996,96";"6624996,96";"6624996,96";"6624996,96";"18360,72";"2026/09/04 13:25:08"
"2014-01-01";"2014-12-31";"2014";"2014";"Direta";"16";"SME";"Secretaria Municipal de Educação";"15";"Campo Limpo";"12";"Educação";"368";"Educação Básica";"3010";"Melhoria da qualidade e ampliação do acesso à educação";"Atividades";"Atividades";"2839";"Transferência de Recursos Financeiros  para as Unidades Educacionais";"2839 - Transferência de Recursos Financeiros  para as Unidades Educacionais";"44505200";"Equipamentos e Material Permanente";"4";"Despesas de Capital";"4";"INVESTIMENTOS";"50";"Transferências a Instituições Privadas sem fins Lucrativos";"52";"00";"Tesouro Municipal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1721902";"0,00";"0,00";"0,00";"0,00";"0,00";"1721902,00";"1377521,60";"717758,62";"659762,98";"1062139,02";"1057548,84";"1057548,84";"1057548,84";"1057548,84";"4590,18";"2026/09/04 13:25:08"
